id;character;origin_dialogue;translated_dialogue
CAMF009CF;CF;Sigh. I can't wait.;
CAMF010CF;CF;The sunset's beautiful, isn't it?;
CAMF011CM;CM;It will be more beautiful afterwards.;
CAMF012CF;CF;When we've done what we're going to do.;
CAMF013CM;CM;Yes. When we've finished the project.;
CAMF014CF;CF;The people down there look like ants, don't they?;
CAMF015CM;CM;They are ants, Crystal. Cruel, cruel little ants.;
CAMF016CF;CF;Oh, Clem. It's not their fault.;
CAMF017CM;CM;Still, they're gonna be sorry.;
CAMF018CF;CF;Yes, that's true. They will all be sorry.;
CAMF019CF;CF;Hey is that Nils down there with Chloe?;
CAMF020CM;CM;Whoa. That's weird.;
CAMF021CF;CF;Oh, man. I've got to tell Elka.;
CAMF022CM;CM;What's the point?;
CAMF023CF;CF;I guess soon there won't be much point to any of this, will there?;
CAMF024CM;CM;Not when we've finished...;
CAMF025CF;CF;The project.;
CAMF026CM;CM;Yes.;
CAMF027CF;CF;You hear about Elton and Milka?;
CAMF028CM;CM;No, what?;
CAMF029CF;CF;Totally a couple now.;
CAMF030CM;CM;No way. I thought Elton loved Lili?;
CAMF031CF;CF;Shyeah, well, and I thought Milka loved Quentin.;
CAMF032CM;CM;Well, I guess if peoples' love was something you could trust, we wouldn't be here now, would we?;
CAMF033CF;CF;Good point as always, Clem.;
CAMF034CM;CM;Well, are you ready?;
CAMF035CF;CF;Just one more minute.;
CAMF036CF;CF;Let's just watch the sun until it sets.;
CAMF037CM;CM;All right. Let's let people have one last sunset before things change forever.;
CAMF038CF;CF;...forever...;
CAMG039RA;RA;Hey did I hear you guy's writing another cheer?;
CAMG040CF;CF;Um...;
CAMG041CM;CM;Yessiree.;
CAMG043CM;CM;It's a SECRET cheer!;
CAMG044CF;CF;Yeah! Super secret!;
CAMG045CM;CM;But soon, you'll hear it!;
CAMG046CF;CF;It will be on everybody's lips!;
CAMG047CM;CM;It'll be the talk of the town!;
CAMG048RA;RA;Hm. Uh, okay. I guess I'll just wait for it's big debut.;
CAMG049CM;CM;Yes. The big debut. It's going to be great!;
CAMG050CF;CF;THE GREATEST EVER!!!;
CAMG051CM;CM;See you later.;
CAMG052CF;CF;Bye!;
CAMH053RA;RA;Hey is that new secret cheer done yet?;
CAMH055CM;CM;Sundown. We're going to debut it at sundown.;
CAMH056CF;CF;Yeah, don't worry. You'll hear about it!;
CAPW015RA;RA;What's going on, JT?;
CAPW016JT;JT;Gosh darnit, flannel mouth, I'm tryin' to hear what them two's sayin'.;
CAAB002FO;FO;Enjoy!;
CAAC003FO;FO;Yeah, yeah, see ya later;
CAAF042EL;EL;Hey nosy, how 'bout pulling your big beak out of our private business?;
CAAF043EL;EL;Hey, butt out!;
CAAL036MH;MH;Can't lurk forever, bear;
CAJI001FO;FO;Mmm. An eager one. Eager to learn, I wonder? Or just eager to play?;
CAJI002RA;RA;Sir, I am here to learn, sir!;
CAJI003FO;FO;You're here to train hard?  Hmmm?;
CAJI004RA;RA;Yes sir!;
CAJI005FO;FO;Develop a skill?;
CAJI007FO;FO;To become part of a noble team?;
CAJI008RA;RA;Yes--;
CAJI009FO;FO;Yes, to become...;
CAJI010RA;RA;Yes!;
CAJI011FO;FO;...a janitor!;
CAJI012RA;RA;No. What? I'm here to be a Psychonaut!;
CAJI013FO;FO;Oh, fft!;
CAJI014FO;FO;Oh, the brainy jubjub goes on upstairs.;
CAJI017FO;FO;Down here it's pushin' brooms, not bendin' spoons!;
CAJI018FO;FO;Heh heh.;
CAJI019RA;RA;Hey, Mr. Cruller, do you know where Sasha's Nein's lab is?;
CAJI020FO;FO;What? Huh? Secret underground lab? I don't have a secret underground lab! That's hobgoberish!;
CAJI021FO;FO;Now beat it! Git!;
CAJI022FO;FO;Stop staring at my mops!;
CAMD001RA;RA;Agent Vodello! I have been ordered to report here for Levitation training!;
CAMD003RA;RA;I've already done the Coach's obstacle course, and Sasha showed me how to shoot!;
CAMD005RA;RA;Agent Nein said you were the most powerful levitator the Psychonauts had.;
CAMD009RA;RA;It's gotta be today! My parents come tomorrow!;
CAMD015RA;RA;Well you know, I only work with the best teachers.;
CAMQ001RA;RA;Jeez, what's going on?;
CANB072RA;RA;This way to Lake Oblongata.;
CANB073RA;RA;It says the Main Lodge is this way.;มันบอกว่า กระท่อมส่วนกลางอยู่ทางนี้
CANB074RA;RA;Basic Braining Today, 0600 hours, Coach Oleander's Classroom.;Basic Braining วันนี้ 6 โมงตรง คลาสเรียนโค้ชโอลีแอนเดอร์
CANB075RA;RA;Geodesic Psycho-Isolation Chamber. Stay out!;โดมจิตบำบัด ห้ามเข้า!
CANB076RA;RA;It looks like it points to the campfire area.;ดูเหมือนมันจะชี้ไปที่ลานตั้งแคมป์
CANC001RA;RA;What're you guys doing?;พวกนายทำอะไรกันอยู่?
CANC002BZ;BZ;Beat it, new kid.;
CAND003RA;RA;What's that round thing up on the dock?;
CAND004BZ;BZ;That thing? Oh, man, lemme tell you about that thing. That thing is... none of your stinkin' business.;
CANE005RA;RA;Mind if I scoot by?;
CANE006BZ;BZ;Not if you don't mind my fist scooting into your neck.;
CANF007RA;RA;Do you know where I'm supposed to be?;
CANF008BZ;BZ;If you bother us again, you're gonna be on a helicopter getting life-flighted to the hospital.;
CANG009RA;RA;I don't think you guys are so tough.;
CANG010BZ;BZ;Why don't you try me, Goggle-girl?;
CAOA001RA;RA;Hey, Mr. Cruller. Can I take out a canoe?;
CAOA002FO;FO;Mr. Who?;
CAOA003FO;FO;You WILL call me Admiral, son. And, no, you can't charter a vessel.;
CAOA004FO;FO;Not without an Oarsman's Badge!;
CAOB005RA;RA;Excuse me, Admiral?;
CAOB006FO;FO;Eh?;
CAOB007RA;RA;Where can I get an Oarsman's Badge? I'd really like to take out a canoe.;
CAOB008FO;FO;Gotta get it from one of the official camp counselors. I can't have just anybody in my fleet.;
CAOC009RA;RA;Check it out, Admiral! I'm an Oarsman, First Class!;
CAOC010FO;FO;Hey, it looks like all those weeks in the canoe simulator really paid off!;
CAOC011RA;RA;Uh, yessir, Admiral, sir!;
CAOC012FO;FO;Well, let's get you afloat!;
CAOD013RA;RA;Uh, Admiral, where's that canoe again?;
CAOD014FO;FO;Can't find the ship, eh? Well, well, you're not off to a promising start, Seaman.;
CAOD015FO;FO;It's right outside. You can't miss it. Well, most people couldn't miss it.;
CAOU003RA;RA;Excuse me, Mr. Ranger, but I'm looking for Sasha Nein's lab?;
CAOU004FO;FO;Well, now even if I knew where it was, and if it were down here, and even if you were very, very close to it right now, you shouldn't be poking around here!;
CAOU005FO;FO;This forest is off limits!;
CAOU006FO;FO;Now git!;
CAOV007RA;RA;Excuse me, Mr. Ranger, but I'm looking for Milla Vodello's Levitation class?;
CAOV008FO;FO;She teaches out on the docks, in the sunshine, where young kids should be spending their summers! Not here in the forests!;
CAOV009FO;FO;Which, have I mentioned, are off limits?;
CAOW011RA;RA;Hey, I can levitate. Want to see my merit badge?;
CAOW012FO;FO;Uh, that's great! You can just float up on out of this forest then!;
CAOW013FO;FO;Because the forest? It's off limits!;
CAPA002FO;FO;I-I told ya! Get up that big tree over yonder and get into Coach Oleander's class so he can start tormenting ya!;
CAPB003RA;RA;So, you don't know where Sasha's lab is?;
CAPB004FO;FO;I told ya, I ain't got no secret lab!;
CAPB005FO;FO;Oh, that German fella?;
CAPB006FO;FO;Oh he's dug in under the GPC over there.;
CAPC007RA;RA;...I'm learning some advanced techniques from Sasha Nein right now.;
CAPC008FO;FO;You ever clean out a jailhouse bathroom with nothing but a pair of underwear and three bottles of diet lemonade?;
CAPC009RA;RA;Yes.;
CAPC010RA;RA;Maybe.;
CAPC011RA;RA;No.;
CAPC012FO;FO;That's a REAL advanced technique.;
CAPC013FO;FO;You let me know when you're done with your little zippy-zappy head games and we'll get ya to some extreme mopping. Okay?;
CAPD014RA;RA;Hey, wanna see me shoot something?;
CAPD015FO;FO;Ya wanna see me wring your neck like a mop?;
CAPD017FO;FO;Ah, dang.;
CAPE018RA;RA;...I'm learning Levitation!;
CAPE019FO;FO;Now, you go take a canoe out to that pretty lady in the lake, if you wanna start flying around like a crazy person.;
CAPE020FO;FO;The only thing I use bubbles for here is moppin'!;
CAPF021RA;RA;Hey, Mr. Cruller! I'm a trained Levitator now!;
CAPF022RA;RA;You have to admit, that would come in handy to clean those high up type places.;
CAPF023FO;FO;Ahh-Ffft! I could go up to the store in the main lodge and buy a Cobweb Duster that would do the same thing.;
CAPF024FO;FO;Levitation!;
CAPG025RA;RA;Mr. Cruller?;
CAPG026FO;FO;Ah, so you're finally ready to begin your janitor training! Hmmm?;
CAPG027RA;RA;Um, almost, but as a practice for that...;
CAPO003RA;RA;Where did you--;
CAPO004FO;FO;Under the GPC! Maybe it's your ears I should be moppin'!;
CAPO005RA;RA;I'm learning some advanced techniques from Sasha Nein right now.;
CAPO006FO;FO;You let me know when you're done with the little zippy-zappy head games and we'll get to some extra mopping. Okay?;
CAPO007RA;RA;Hey, wanna watch me shoot something?;
CAPO008FO;FO;You wanna see me wring your neck like a mop?;
CAPO009RA;RA;Hey, after I learn Levitation, I could maybe help you get up to higher places to clean.;
CAPO010FO;FO;Now, that's the first sensible thing you've said all day.;
CAPQ003RA;RA;That's really catchy!;
CAPQ004CP;CP;Thanks a lot, man.;
CAPR005RA;RA;You guys are excellent!;
CAPR006JT;JT;Mighty kind of you to say.;
CAPS007RA;RA;Wow. Sweet!;
CAPS008JT;JT;Glad ya like it.;
CAPT009RA;RA;Seriously, you guys really sound good.;
CAPT010JT;JT;Doggone it, Raz, we're tryin' to play here.;
CAPX001RA;RA;Whatcha doin' there?;
CAPX002KI;KI;We're making friendship bracelets. You know, for our "friends.";
CAPY003RA;RA;Hey, is that my name on that one?;
CAPY004KI;KI;Not unless your name is Franke. Or Kitty.;
CAPZ005RA;RA;Oh, I guess I saw an "R" and... and an "A"...;
CAPZ006KI;KI;What's your name again, kid? Spaz?;
CAQA007RA;RA;My name's Raz.;
CAQA008KI;KI;Well, Spaz, why don't you go bother someone else.;
CAQB009RA;RA;Can I ask you guys a question?;
CAQB010KI;KI;Ummmm... hmmmm... no.;
CAQC001RA;RA;Hey Maloof, can I join in?;
CAQC002MF;MF;Sorry, Raz. This our thing.;
CAQD003RA;RA;Come on, Maloof, give me a chance.;
CAQD004MF;MF;You're a nice circus boy. You don't want to get mixed up in our business.;
CAQE005RA;RA;I just wanted to play too.;
CAQE006MF;MF;Someday--and that day may never come--I will call upon you to toss me a ball or build a fort out of refrigerator boxes.;
CAQF007RA;RA;Hey--;
CAQF008MF;MF;I have a sentimental weakness for you, Raz. But you talk when you should listen.;
CAQG001RA;RA;Hey Vernon, what's up?;
CAQG002VE;VE;I'm looking for Dogen, Elka, and Milka.;
CAQH003RA;RA;Any luck finding those guys, Vernon?;
CAQH004VE;VE;Nope, not yet.;
CAQI001RA;RA;Excuse me--;
CAQI002FO;FO;I told you them burgers ain't ready!!!;
CAQI003RA;RA;Uh, no you didn't.;
CAQI004FO;FO;The coals ain't hot! They're not going to be done for a while. Maybe a week.;
CAQI005RA;RA;A week?;
CAQI006FO;FO;They're backordered. I'm the only one back here! These things take time.;
CAQI007RA;RA;I don't even want a hamburger!;
CAQI008FO;FO;Oh, well why didn't you say so?;
CAQI009FO;FO;So what DO you want?;
CAQJ010RA;RA;Hey, where's my hamburger?;
CAQJ011FO;FO;Grrr! I told you--;
CAQJ012RA;RA;Just kidding! I just want to buy stuff.;
CAQJ013FO;FO;Don't push me, Sonny. I can reach you with this spatula.;
CAQK014RA;RA;Hey, anything new in the store?;
CAQK015FO;FO;Take a look.;
CAQL016FO;FO;Now leave me alone. I'm cooking!;
CAQM001RA;RA;Hey, how'd you get out here?;
CAQM002FO;FO;I'm supposed to be here! I'm the Ranger!;
CAQM003FO;FO;You're the one who shouldn't be out here, Sonny.;
CAQM004FO;FO;This part of the woods is, uh... its not normal, see. Not safe.;
CAQM005FO;FO;I've seen some things... ohhh... and I've heard some things...;
CAQM006FO;FO;Like that? Ya hear that?;
CAQM007FO;FO;Now get yourself up to the main lodge and stay by the fire where it's safe.;
CAQU001FO;FO;Finest of the fleet!;
CAQU002RA;RA;I'll take good care of her, sir!;
CAQU003FO;FO;Now don't take 'er out too far!;
CAQU004FO;FO;That lake isn't as peaceful or as harmless as she looks, mm-hmm...;
CAQV002RA;RA;Aren't you guys going to Coach Oleander's class?;พวกนายไม่เข้าคลาสโค้ชโอลีแอนเดอร์กันเหรอ?
CAQV003PH;PH;Are you kidding? A kid got killed in that class last year.;ล้อฉันเล่นหรือเปล่า มีเด็กคนนึงถูกฆ่าในคลาสนั่นเมื่อปีที่แล้วนะ
CAQV004QU;QU;I heard it was a bunch of kids, Phoebe.;ฉันได้ยินมาว่าโดนกลุ่มนึงเลยนะ ฟีบี้
CAQV005PH;PH;Well, I heard it was a bunch of blind kids, and the Coach threw 'em off a cliff.;ก็ ได้ยินมาว่าเป็นเด็กตาบอดกลุ่มนึง โค้ชโยนพวกนั้นลงเหว
CAQV006QU;QU;Yeah... because they were late for class.;ใช่ เพราะพวกนั้นไปเรียนสาย
CAQV007PH;PH;You'd better hurry, kid! Now, where were we, Quentin?;นายควรรีบไปนะ เด็กน้อย! เมื่อกี้ถึงไหนแล้วนะ เควนติน?
CAQX014FO;FO;Hey! No playin' hooky on my watch!  Ehhh.;
CAQX015FO;FO;Class is the other way! Now git!;
CAQY002RA;RA;Boyfriend? *Boyfriend?*;แฟน? *แฟนเหรอ?*
CAQZ004DO;DO;Owwwwww.;อูววว
CAQZ005JT;JT;Ugh!;Ugh!
CAQZ006CP;CP;Oof!;อูฟ!
CAQZ007EL;EL;Yow!;โยว!
CALF010SA;SA;I had no idea you were at such a remedial level.;
CALF011RA;RA;Hey!;เฮ้!
CALF012SA;SA;Lucky for you, we have one of the world's foremost levitators on staff.;
CALF013RA;RA;Agent Milla Vodello, the Mental Minx!;
CALF014SA;SA;Precisely. You'll need this Oarsman's Badge to reach her at the docks.;
CALF015SA;SA;I'll try to determine where this interference is coming from.;
CALF016SA;SA;Return when you've earned your Levitation Merit Badge.;
CALF018RA;RA;But I have to climb that creepy tower and save Dogen from an insane dentist!;
CALF019SA;SA;Patience Razputin. Go see Milla at the docks and perhaps we will get to the top of that tower... and the bottom of your nightmare.;
CACM140PH;PH;Dude, you're grossing me out.;พวก นายทำฉันรู้สึกแย่
CAMX030CO;CO;Ughhh.;Ughhh.
CAMX026CO;CO;Uhhh.  Step away, soldier.;Uhhh.  ไปซะ ทหาร!
CAMX027CO;CO;Back off, soldier!;กลับไปซะ ทหาร!
CAMX028CO;CO;Leave me alone, Private!;ขอฉันอยู่ตามลำพัง พลทหาร!
CAMX029CO;CO;Get out of my face, soldier!;ไปให้พ้นหน้าฉัน ทหาร!
CAMX032CO;CO;Hhhuuuhhh.;Hhhuuuhhh.
CAMX033CO;CO;Will you shut up!;นายจะหุบปากได้ยัง!
CACE096PH;PH;(Sigh) Dude.;(ถอนหายใจ) พวก
CABY047QU;QU;No way, you're the best.  That was good.;ไม่มีทาง เธอเยี่ยมที่สุด นั่นดีแล้ว
CAAW000DO;DO;I'm telling you for the last time, no!;ฉันจะพูดเป็นครั้งสุดท้ายนะ ไม่!
CAAW001DO;DO;I would never do that. I could never...;ฉันจะไม่มีวันทำแบบนั้น ฉันจะไม่มีวัน...
CAAW002DO;DO;...KILL EVERYONE.;..."ฆ่าทุกคน"
CAAW003DO;DO;Oh... hi Raz!;โอ้... ไง แรซ!
CAAW004RA;RA;Squirrel trouble?;กระรอกกวนใจเหรอ?
CAAW005DO;DO;They're liars is all. Whatever they tell you, it's a lie.;พวกมันล้วนแต่โกหก ยังไงก็ตาม ถ้ามันไปคุยกับนายนะ มันกำลังโกหกอยู่ 
CAAW006RA;RA;I'll take your word for it.;ฉันจะจำไว้
CAAW007RA;RA;You going to class?;นายจะไปเรียนไหม?
CAAW008DO;DO;Yeah, I'll meet you up there. As soon as I get these guys to shut up!;ใช่ ฉันจะไปเจอนายที่นั่น หลังจากฉันทำให้เจ้าพวกนี้มันเงียบก่อน!
CAAY000RA;RA;Hey, why aren't you guys in Coach Oleander's class?;เฮ้ พวกนายไม่ไปคลาสโค้ชโอลีแอนเดอร์กันเหรอ?
CACP000LI;LI;Why don't you take a picture. It'll last longer.;ทำไมนายไม่ถ่ายรูปไปด้วยเลยล่ะ มันเก็บไว้ได้นานกว่านะ
CACP001RA;RA;Whoops. Sorry.;อุ้ย โทษที
